k,seed,c_v,c_npmi,c_umass,topic_diversity,mean_top20_jaccard,mean_cosine_redundancy,mean_js_distance_redundancy,n_topics_0_studies,n_topics_1_study,n_topics_lt3_studies,n_topics_lt5_studies,margin_mean,prop_conf_lt_0.40,prop_conf_0.40_0.60,prop_conf_gt_0.60,model_path
10,19,0.39908360959230615,-0.11926281464514152,-1.2537550372997808,0.62,0.0755515665732384,0.3299297024806341,0.6642360519570784,0,0,2,4,0.6797877713139094,0.015151515151515152,0.22727272727272727,0.7575757575757576,models\metadata\k10_seed19.model
11,0,0.40405619700614975,-0.1331255199667338,-1.6392400195793686,0.6181818181818182,0.08002164467259842,0.35876045497980985,0.6645186558774814,0,1,1,2,0.7453101414919068,0.015151515151515152,0.16666666666666666,0.8181818181818182,models\metadata\k11_seed00.model
11,1,0.38254463363407915,-0.17061655874049902,-2.165103675210469,0.6863636363636364,0.048212385054490325,0.3033387677236037,0.6778748193563575,0,1,3,6,0.7021854936599607,0.030303030303030304,0.15151515151515152,0.8181818181818182,models\metadata\k11_seed01.model
11,2,0.3787088339687584,-0.13931369690614545,-1.7437673400449407,0.5909090909090909,0.06947016157542474,0.31148366277868095,0.6742329783338669,0,1,2,4,0.6408299293783454,0.045454545454545456,0.21212121212121213,0.7424242424242424,models\metadata\k11_seed02.model
11,3,0.4214818555638247,-0.1272289524184414,-1.5142330040811138,0.6227272727272727,0.06839260647310183,0.3091626993634484,0.688636836171064,0,1,1,5,0.627565281653226,0.07575757575757576,0.2878787878787879,0.6363636363636364,models\metadata\k11_seed03.model
11,4,0.40916167529465564,-0.13230235794991627,-1.5880699862252476,0.6409090909090909,0.059550659550659565,0.31402981985699047,0.6859901568402732,0,2,3,4,0.6353531696572507,0.045454545454545456,0.21212121212121213,0.7424242424242424,models\metadata\k11_seed04.model
11,5,0.39321541200689114,-0.16180428103133926,-1.6808607905145523,0.6863636363636364,0.051680523450858384,0.3107262237505479,0.6842771710036762,0,1,2,5,0.6580449651242596,0.045454545454545456,0.16666666666666666,0.7878787878787878,models\metadata\k11_seed05.model
11,6,0.41145475361248657,-0.13696139504897176,-1.748540234716325,0.6272727272727273,0.06475833085740207,0.3165249149907719,0.680034090185327,0,0,0,6,0.7077007674435222,0.045454545454545456,0.19696969696969696,0.7575757575757576,models\metadata\k11_seed06.model
11,7,0.3680990670515855,-0.12808168230958586,-1.7005054988189505,0.6318181818181818,0.07288371178041878,0.3409306902777065,0.6750905377907713,0,0,2,6,0.724006458803794,0.045454545454545456,0.22727272727272727,0.7272727272727273,models\metadata\k11_seed07.model
11,8,0.4162237992106887,-0.14335234149384649,-1.7000593297811664,0.6727272727272727,0.058676053722493356,0.25831997882236135,0.7078383434464951,0,2,3,6,0.638822778008861,0.06060606060606061,0.21212121212121213,0.7272727272727273,models\metadata\k11_seed08.model
11,9,0.35906077832568123,-0.177684017959204,-2.4026846889803215,0.6272727272727273,0.06261683165707933,0.347364239665595,0.6471582046945707,1,1,2,4,0.6348869777209047,0.12121212121212122,0.19696969696969696,0.6818181818181818,models\metadata\k11_seed09.model
11,10,0.38425320774605076,-0.1419360127153429,-1.5878926264302813,0.6272727272727273,0.06551140105882577,0.34726635989817706,0.6591778678045633,0,2,3,4,0.7789028854417803,0.030303030303030304,0.12121212121212122,0.8484848484848485,models\metadata\k11_seed10.model
11,11,0.3714373373412821,-0.14118543463995958,-1.7154566308638919,0.6636363636363637,0.06479736015339731,0.32164415297183124,0.6857989085768977,0,1,3,5,0.6447822741496786,0.06060606060606061,0.15151515151515152,0.7878787878787878,models\metadata\k11_seed11.model
11,12,0.3725469780268369,-0.16932579818511717,-1.9009722201399881,0.6545454545454545,0.06303440353538861,0.2951132278550755,0.6934073565784545,0,1,3,4,0.5889992564572656,0.030303030303030304,0.30303030303030304,0.6666666666666666,models\metadata\k11_seed12.model
11,13,0.40311782370606863,-0.17487227182103607,-2.381256181079664,0.6272727272727273,0.0622428306638833,0.3705837829546495,0.6480021031830691,1,0,2,3,0.6349879368734753,0.045454545454545456,0.21212121212121213,0.7424242424242424,models\metadata\k11_seed13.model
11,14,0.3743641781699043,-0.13786746323995674,-1.6533463348391728,0.5909090909090909,0.08451615185361314,0.38136077279394326,0.6585063482896117,0,0,1,5,0.7826785726475932,0.045454545454545456,0.10606060606060606,0.8484848484848485,models\metadata\k11_seed14.model
11,15,0.3931877982841762,-0.12877657748279722,-1.6368735427129792,0.6363636363636364,0.06222296748612538,0.32058406973426995,0.6828370013467352,0,0,1,5,0.6394865566099642,0.030303030303030304,0.2727272727272727,0.696969696969697,models\metadata\k11_seed15.model
11,16,0.41599108620424163,-0.17116114204634972,-2.560951260899079,0.6363636363636364,0.06632519387937344,0.34241932305422695,0.6486838927158912,1,0,3,4,0.7502540787812574,0.06060606060606061,0.10606060606060606,0.8333333333333334,models\metadata\k11_seed16.model
11,17,0.3840129382038619,-0.16032689254547514,-1.6702980948516106,0.6318181818181818,0.0612808228344395,0.34588138908147814,0.6533924737104098,1,0,3,3,0.7219196073385153,0.015151515151515152,0.22727272727272727,0.7575757575757576,models\metadata\k11_seed17.model
11,18,0.40032552930192966,-0.14752930343188217,-1.7036256050018004,0.6590909090909091,0.06042552915617932,0.31498877351934257,0.6962334227641735,0,0,1,4,0.5833380588918303,0.15151515151515152,0.22727272727272727,0.6212121212121212,models\metadata\k11_seed18.model
11,19,0.393495025212045,-0.13087741779732778,-1.5493072346772427,0.6,0.08022759280851033,0.35132693675431337,0.6635604427909828,0,0,2,5,0.723962666618139,0.030303030303030304,0.19696969696969696,0.7727272727272727,models\metadata\k11_seed19.model
12,0,0.3772646361212395,-0.14391296429316455,-1.7713320133441366,0.6,0.07446593303615537,0.34396963995514496,0.6768960660292533,0,1,2,5,0.6997400203382781,0.06060606060606061,0.16666666666666666,0.7727272727272727,models\metadata\k12_seed00.model
12,1,0.3569300123642358,-0.1579135052503752,-2.1551460511534746,0.6208333333333333,0.06702375348589815,0.3584922674027356,0.6508709367345882,1,1,3,6,0.7224144280770898,0.015151515151515152,0.19696969696969696,0.7878787878787878,models\metadata\k12_seed01.model
12,2,0.3748920475769601,-0.14286757475991096,-1.7216836014690848,0.6166666666666667,0.06286512731770262,0.32061969048597594,0.6869674147813164,0,1,3,4,0.6919540834637288,0.09090909090909091,0.12121212121212122,0.7878787878787878,models\metadata\k12_seed02.model
12,3,0.4053566024971152,-0.13037177762191784,-1.6810688075856233,0.6083333333333333,0.06570966576595623,0.31555185602469876,0.6892131209697846,0,1,3,5,0.7179545407998926,0.10606060606060606,0.12121212121212122,0.7727272727272727,models\metadata\k12_seed03.model
12,4,0.3907699381951251,-0.14964379790598098,-1.7410327218063235,0.6083333333333333,0.06461920084211106,0.30788970416919753,0.6966240391167106,0,1,2,6,0.6576777021936405,0.07575757575757576,0.21212121212121213,0.7121212121212122,models\metadata\k12_seed04.model
